address,chain,symbol,target_percentage,entry_date_time,next_market_open,market_entry_date_time,vwap,post_cumulative_share_count,realized_profit,long_realized_profit,short_realized_profit,prior_portfolio_value,current_position,prior_position_value,cash_used,share_count,prior_cumulative_share_count,adjusted_entry
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,MDIA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,2.23401,-89.525114032614,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-89.525114032614,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,QRTEA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,3.449407,-57.98098049896693,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-57.98098049896693,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AYTU,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,0.53839,-371.47792492431137,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-371.47792492431137,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,PCT,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,8.632224,-23.16900024837168,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-23.16900024837168,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,CBIO,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,1.466972,-136.33525384260915,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-136.33525384260915,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,SRGA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,3.597702,-55.591041170169184,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-55.591041170169184,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,TXMD,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,9.956617,-20.087144057062755,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-20.087144057062755,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,AMZN,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,110.74018,0.9030146059000447,3.3395593180361454,3.3395593180361454,0.0,10000.0,100.0,0.0,-100.0,0.9030146059000447,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,IIN,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,KELYA,-0.02,2022-06-18 17:30:45,2022-06-21 13:30:00,2022-06-21 14:00:00,17.947728,-11.14347175308206,0.0,0.0,0.0,10000.0,-200.0,0.0,200.0,-11.14347175308206,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,CDK,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,54.455235,1.8363707364406745,0.45208876612138676,0.45208876612138676,0.0,10000.0,100.0,0.0,-100.0,1.8363707364406745,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,QRTEA,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,3.449407,-28.990490249483464,1.7503008488125662,0.0,1.7503008488125662,10000.0,-100.0,-200.0,-100.0,28.990490249483464,-57.98098049896693,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,LBTYA,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,22.108891,-4.523067213095401,-0.08173634760784274,0.0,-0.08173634760784274,10000.0,-100.0,-200.0,-100.0,4.523067213095401,-9.046134426190802,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,PCT,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,8.632224,-11.58450012418584,11.177710402325062,0.0,11.177710402325062,10000.0,-100.0,-200.0,-100.0,11.58450012418584,-23.16900024837168,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,VTVT,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.751731,-133.0263086130544,-1.054100469449834,0.0,-1.054100469449834,10000.0,-100.0,0.0,100.0,-133.0263086130544,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,LTRPB,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,9.169898,-10.905246710486857,0.3981396521531709,0.0,0.3981396521531709,10000.0,-100.0,-200.0,-100.0,10.905246710486857,-21.810493420973714,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,KELYA,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,17.947728,-5.57173587654103,-8.708222010050516,0.0,-8.708222010050516,10000.0,-100.0,-200.0,-100.0,5.57173587654103,-11.14347175308206,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,ZNGA,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,EXC,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,41.548421,2.406830334178043,5.254979485261318,5.254979485261318,0.0,10000.0,100.0,0.0,-100.0,2.406830334178043,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,CSGP,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,56.872691,1.7583131418908944,8.957464312705012,8.957464312705012,0.0,10000.0,100.0,0.0,-100.0,1.7583131418908944,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,TTD,0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,48.903924,2.044825687198434,-0.9097593068400915,-0.9097593068400915,0.0,10000.0,100.0,0.0,-100.0,2.044825687198434,0.0,0
0xa3893F84cb02cD9aD96A5B689f43F731E81416a9,MATIC,SRGA,-0.01,2022-06-18 16:24:05,2022-06-21 13:30:00,2022-06-21 14:00:00,3.597702,-27.795520585084592,3.1656596349558623,0.0,3.1656596349558623,10000.0,-100.0,-200.0,-100.0,27.795520585084592,-55.591041170169184,0
